,mean,sd,2.50%,25%,50%,75%,97.50%,Rhat,n.eff
u3[34],0.133237385,0.09142759,-0.04873075,0.0725725,0.13415,0.19545,0.300415,1.002399031,630
u3[35],0.009767277,0.191953863,-0.3553625,-0.118475,0.007919,0.129825,0.4150275,1.000957803,1000
u3[36],0.074912176,0.144944614,-0.2061675,-0.02761,0.0673,0.17775,0.341605,1.000601142,1000
u3[37],-0.182272178,0.158697452,-0.498205,-0.2954,-0.1771,-0.07302,0.1202075,1.00250754,600
u3[38],-0.23724188,0.077229792,-0.3856825,-0.2902,-0.2296,-0.188225,-0.08320825,1.001025627,1000
u3[39],0.051897448,0.108374674,-0.1702375,-0.01778,0.05037,0.129675,0.2523825,1.001157882,1000
u3[40],0.05293666,0.204140503,-0.3635,-0.069935,0.04213,0.18485,0.4496675,1.003962459,1000
u3[41],0.255040982,0.083452298,0.1038975,0.19675,0.2534,0.31215,0.41712,1.000827088,1000
u3[42],0.011270147,0.134930001,-0.250995,-0.07328,0.011965,0.09492,0.28918,1.004868767,550
u3[43],0.070594731,0.151161203,-0.227,-0.03171,0.066725,0.1639,0.3754425,1.000727631,1000
u3[44],-0.224702865,0.137171031,-0.4899175,-0.3177,-0.2215,-0.1306,0.03931825,1.001057433,1000
u3[45],0.011194278,0.158941583,-0.2905275,-0.1001075,0.01089,0.1181,0.324715,1.008030864,250
u3[46],0.209127889,0.136482773,-0.072491,0.11865,0.2129,0.295225,0.479145,1.003787072,1000
u3[47],-0.058886565,0.172294527,-0.3957875,-0.166675,-0.058425,0.0569075,0.2845075,1.010487365,140
u3[48],-0.091662339,0.109719509,-0.2976475,-0.168575,-0.08927,-0.021385,0.13443,1.002797866,540
u3[49],0.140741491,0.166667962,-0.175565,0.01875,0.14775,0.2455,0.4694475,1.002295974,650
u3[50],-0.134844245,0.191378762,-0.5385925,-0.2536,-0.13585,-0.0072415,0.2269675,1.022129621,73
u3[51],0.058923283,0.189683886,-0.31613,-0.0656225,0.05154,0.1874,0.43758,1.000816512,1000
u3[52],-0.011070115,0.143249363,-0.2806,-0.1099,-0.0098265,0.08932,0.2553,1.002163631,1000
u3[53],-0.108689137,0.142356121,-0.377555,-0.2045,-0.113,-0.01316,0.15812,1.002715523,1000
u3[54],0.076979207,0.184942058,-0.2763425,-0.0542275,0.071,0.1963,0.4617075,1.000385367,1000
u3[55],0.028546868,0.174963643,-0.3029575,-0.086175,0.02249,0.1285,0.4023,1.006223387,240
u3[56],0.090979713,0.14398123,-0.1826675,-0.000953425,0.079425,0.1809,0.382295,1.000062866,1000
u3[57],-0.056562812,0.18341497,-0.4121725,-0.1777,-0.05448,0.05595,0.2944125,1.001607452,1000
u3[58],0.034442402,0.183627457,-0.32875,-0.09251,0.045525,0.158625,0.3662175,1.002566069,1000
u3[59],-0.111829418,0.080646071,-0.277,-0.1664,-0.10845,-0.0579825,0.05385975,1.025847578,62
u3[60],0.364939744,0.156321395,0.0890145,0.255925,0.35505,0.465225,0.7024,1.001522795,1000
u3[61],-0.122640472,0.138009501,-0.3845275,-0.2155,-0.12015,-0.037135,0.1468875,1.002734617,1000
u3[62],0.146487597,0.165564062,-0.16181,0.03037,0.1382,0.2581,0.47113,1.004410157,340
u3[63],-0.137112874,0.149342839,-0.4400325,-0.227525,-0.13595,-0.03708,0.1396425,1.008439053,700
u3[64],-0.130976043,0.175870273,-0.5223,-0.2466,-0.12605,-0.016855,0.20055,1.000127325,1000
sdu3,4.932404092,2.874761594,0.21597675,2.458249657,4.90199745,7.322249987,9.76019992,1.003640033,410
deviance,189024.2,42.85085992,189000,189000,189000,189000,189100,1.015036007,140
"1",55019.7963564045,62.4063564044801,54957.39
"2",92190.129869867,71.9198698669918,92118.21
"3",42023.3376976692,61.7476976692501,41961.59
"4",189233.263923941,196.073923940722,189037.19
