"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"u[14]",0.06232283028,0.0667946236125033,-0.05804425,0.0181475,0.061405,0.1028,0.199705,1.00407500822523,370
"u[15]",0.0919038227,0.0794624304740131,-0.04884075,0.0375525,0.08822,0.1453,0.260985,1.00000586071134,1000
"u[16]",-0.028137209,0.0796073771847465,-0.1789,-0.07863,-0.02977,0.02226,0.129885,1.00409327213,440
"u[17]",-0.0908525499,0.0680334106494273,-0.2213,-0.1353,-0.08712,-0.048225,0.0411005,1.00181674861945,830
"u[18]",-0.00367951187,0.0790434117145253,-0.1719,-0.05185,-0.00062725,0.04614,0.1443,1.00280893666101,1000
"u[19]",-0.0440768734,0.0730033432587177,-0.1894225,-0.0934325,-0.044315,0.00413975,0.0946,1.00133387513857,1000
"u[20]",-0.02469942186,0.0535305407106122,-0.12582,-0.05991,-0.02487,0.009857,0.0844205,1.00060309402687,1000
"u[21]",-0.0588283131,0.0769677658921366,-0.21311,-0.110825,-0.058945,-0.0045305,0.09528275,1.00373155158622,500
"u[22]",0.0096457037,0.0787882154324366,-0.13984,-0.041915,0.0065165,0.05832,0.1725625,1.00224936064343,670
"u[23]",0.1053419089,0.068288963133704,-0.0295065,0.06208,0.1015,0.149925,0.239565,1.00534051250661,1000
"u[24]",0.0213229054,0.077636345064101,-0.1340025,-0.029615,0.02211,0.074345,0.177925,1.00553402735112,270
"u[25]",0.0730054321,0.0814122581011933,-0.080098,0.02023,0.06824,0.1278,0.2526025,1.0005625866855,1000
"u[26]",-0.00784349373,0.0744347369601514,-0.1566525,-0.060535,-0.003184,0.0418,0.1380475,1.00299145042102,790
"u[27]",-0.0339033432,0.0522622890761529,-0.1317525,-0.07126,-0.035935,0.000818925,0.070192,1.00934886794873,160
"u[28]",-0.0417127687,0.0655565551691954,-0.1675025,-0.085635,-0.03992,0.00143325,0.089547,1.00000118682273,1000
"u[29]",-0.08655357216,0.0834520151603181,-0.273305,-0.13795,-0.075385,-0.03034,0.061528,1.00062025103247,1000
"u[30]",0.00099302422,0.0691726514538325,-0.1357275,-0.04215,0.002355,0.0482025,0.1376525,1.00781160638341,770
"u[31]",0.00143952078,0.0782628311291187,-0.145905,-0.0509575,0.0024545,0.05128,0.15921,1.00705524171837,1000
"u[32]",-0.041503621,0.0734245568864402,-0.19702,-0.085805,-0.03737,0.00713675,0.09023075,1.00477472759876,1000
"u[33]",0.0026260762,0.0711538562800064,-0.139705,-0.04499,0.004897,0.0479975,0.14222,1.00213482093514,700
"u[34]",0.05291003809,0.0407520855959337,-0.02142975,0.02192,0.05117,0.081145,0.1373025,1.00272418577928,550
